Asmodeo	Pecado: lujuria
	Emilia Cano, cantidad de pecados de pereza: 150




Satán	Pecado: ira
Cantidad de Humanos: 541	Promedio de pecados: 564
Máximo de pecados: 459	 Mínimo de pecados: 160
	Mila Santos, cantidad de pecados de ira: 178
	Chanel Esteban, cantidad de pecados de ira: 235
	Emmie Esteban, cantidad de pecados de ira: 178
	Livia Esteban, cantidad de pecados de ira: 172
	Melody Esteban, cantidad de pecados de ira: 164
	Gabrielle García, cantidad de pecados de ira: 193
	Lara García, cantidad de pecados de ira: 179
	Holly Parra, cantidad de pecados de ira: 169
	Kailey Parra, cantidad de pecados de ira: 164
	Maryam Martínez, cantidad de pecados de ira: 176
	Alison Medina, cantidad de pecados de ira: 194
	Kiana Sánchez, cantidad de pecados de ira: 219
	Valery Sánchez, cantidad de pecados de ira: 205
	Alora Martínez, cantidad de pecados de ira: 194
	Delilah González, cantidad de pecados de ira: 425
	Ila González, cantidad de pecados de ira: 315
	Karter González, cantidad de pecados de ira: 233
	Leslie González, cantidad de pecados de ira: 162
	Noemi Fernández, cantidad de pecados de ira: 359
	Harmony Fernández, cantidad de pecados de ira: 181
	Caroline Esteban, cantidad de pecados de ira: 172
	Juliet Soler, cantidad de pecados de ira: 207
	Anaya Parra, cantidad de pecados de ira: 259
	Summer Parra, cantidad de pecados de ira: 195
	Judith Parra, cantidad de pecados de ira: 180
	Mara Núñez, cantidad de pecados de ira: 202
	Nylah Núñez, cantidad de pecados de ira: 168
	Cassandra Martínez, cantidad de pecados de ira: 184
	Saoirse Martínez, cantidad de pecados de ira: 161
	Alia Méndez, cantidad de pecados de ira: 316
	Avianna Méndez, cantidad de pecados de ira: 280
	Kataleya Méndez, cantidad de pecados de ira: 201
	Laila Méndez, cantidad de pecados de ira: 177
	Hunter Cortes, cantidad de pecados de ira: 160
	Allie Guerrero, cantidad de pecados de ira: 262
	Malaysia Guerrero, cantidad de pecados de ira: 230
	Amoura Guerrero, cantidad de pecados de ira: 216
	Paige Guerrero, cantidad de pecados de ira: 196
	Callie Guerrero, cantidad de pecados de ira: 165
	Caroline Rubio, cantidad de pecados de ira: 245
	Ariya Rubio, cantidad de pecados de ira: 221
	Chanel Rubio, cantidad de pecados de ira: 216
	Poppy Rubio, cantidad de pecados de ira: 211
	Imani Rubio, cantidad de pecados de ira: 202
	Jocelyn Rubio, cantidad de pecados de ira: 185
	Baylee Rubio, cantidad de pecados de ira: 165
	Makenzie Esteban, cantidad de pecados de ira: 269
	Freya Esteban, cantidad de pecados de ira: 203
	Teagan Esteban, cantidad de pecados de ira: 178
	Miriam Esteban, cantidad de pecados de ira: 165
	Yaretzi Rojas, cantidad de pecados de ira: 260
	Miriam Rojas, cantidad de pecados de ira: 249
	Ellison Rojas, cantidad de pecados de ira: 210
	Charli Rojas, cantidad de pecados de ira: 169
	Amora Castillo, cantidad de pecados de ira: 166
	Heaven Lozano, cantidad de pecados de ira: 166
	Rosa León, cantidad de pecados de ira: 196
	Madison León, cantidad de pecados de ira: 176
	Claire Calvo, cantidad de pecados de ira: 203
	Joelle Martin, cantidad de pecados de ira: 264
	Mya Martin, cantidad de pecados de ira: 200
	Celine Martin, cantidad de pecados de ira: 188
	Navy León, cantidad de pecados de ira: 206
	Braylee León, cantidad de pecados de ira: 206
	Emerie León, cantidad de pecados de ira: 186
	Hunter Cruz, cantidad de pecados de ira: 181
	Mavis Esteban, cantidad de pecados de ira: 343
	Nala Esteban, cantidad de pecados de ira: 227
	Mary Esteban, cantidad de pecados de ira: 219
	Skyla Soler, cantidad de pecados de ira: 347
	Kyleigh Soler, cantidad de pecados de ira: 319
	Ezra Soler, cantidad de pecados de ira: 286
	Aisha Soler, cantidad de pecados de ira: 273
	Chaya Soler, cantidad de pecados de ira: 211
	Kamila Prieto, cantidad de pecados de ira: 162
	Kyra Gallardo, cantidad de pecados de ira: 161
	Rivka Marín, cantidad de pecados de ira: 220
	Iris Parra, cantidad de pecados de ira: 185
	Maryam Parra, cantidad de pecados de ira: 169
	Lara Parra, cantidad de pecados de ira: 163
	Maya Esteban, cantidad de pecados de ira: 205
	Zaylee Soler, cantidad de pecados de ira: 218
	Adelyn Prieto, cantidad de pecados de ira: 357
	Michaela Prieto, cantidad de pecados de ira: 228
	Amaya Prieto, cantidad de pecados de ira: 188
	Elodie Prieto, cantidad de pecados de ira: 174
	Raelynn Prieto, cantidad de pecados de ira: 174
	Adelyn Prieto, cantidad de pecados de ira: 164
	Braelynn Vidal, cantidad de pecados de ira: 400
	Royalty Vidal, cantidad de pecados de ira: 294
	Harlow Vidal, cantidad de pecados de ira: 219
	Wrenley Vidal, cantidad de pecados de ira: 214
	Lily Vidal, cantidad de pecados de ira: 164
	Dulce Sanz, cantidad de pecados de ira: 191
	Zaylee Sanz, cantidad de pecados de ira: 160
	Margot Guerrero, cantidad de pecados de ira: 290
	Londyn Guerrero, cantidad de pecados de ira: 172
	Kensley Martin, cantidad de pecados de ira: 348
	Simone Martin, cantidad de pecados de ira: 281
	Persephone Martin, cantidad de pecados de ira: 263
	Royal Martin, cantidad de pecados de ira: 215
	Alessia Martin, cantidad de pecados de ira: 207
	Lilian Martin, cantidad de pecados de ira: 203
	Braylee Martin, cantidad de pecados de ira: 201
	Estelle Ortiz, cantidad de pecados de ira: 260
	Maxine Ortiz, cantidad de pecados de ira: 257
	Sariyah Ortiz, cantidad de pecados de ira: 236
	Lyric Ortiz, cantidad de pecados de ira: 234
	Zara Ortiz, cantidad de pecados de ira: 233
	Jade Ortiz, cantidad de pecados de ira: 232
	Mariah Ortiz, cantidad de pecados de ira: 211
	Amy Ortiz, cantidad de pecados de ira: 168
	Melina Ortiz, cantidad de pecados de ira: 166
	Ella Ortiz, cantidad de pecados de ira: 165
	Summer Ortiz, cantidad de pecados de ira: 163
	Addyson Bravo, cantidad de pecados de ira: 166
	Kyleigh Bravo, cantidad de pecados de ira: 164
	Alaina Cortes, cantidad de pecados de ira: 194
	Kamiyah Cortes, cantidad de pecados de ira: 163
	Paislee León, cantidad de pecados de ira: 237
	Lana León, cantidad de pecados de ira: 211
	Karina León, cantidad de pecados de ira: 190
	Haylee León, cantidad de pecados de ira: 181
	Helena León, cantidad de pecados de ira: 163
	Daleyza León, cantidad de pecados de ira: 160
	Harlow Márquez, cantidad de pecados de ira: 163
	Amoura Márquez, cantidad de pecados de ira: 459
	Macy Márquez, cantidad de pecados de ira: 379
	Ximena Márquez, cantidad de pecados de ira: 305
	Alma Márquez, cantidad de pecados de ira: 272
	Iris Márquez, cantidad de pecados de ira: 271
	Nathalie Márquez, cantidad de pecados de ira: 220
	Esmeralda Márquez, cantidad de pecados de ira: 203
	Jocelyn Márquez, cantidad de pecados de ira: 181
	Hattie Márquez, cantidad de pecados de ira: 175
	Kaisley Vidal, cantidad de pecados de ira: 275
	Davina Vidal, cantidad de pecados de ira: 252
	Jolene Vidal, cantidad de pecados de ira: 176
	Oakleigh Vidal, cantidad de pecados de ira: 163
	Lauryn Garrido, cantidad de pecados de ira: 162
	Annika Fernández, cantidad de pecados de ira: 198
	Aliza Fernández, cantidad de pecados de ira: 165
	Amaya Rodríguez, cantidad de pecados de ira: 280
	Reina Rodríguez, cantidad de pecados de ira: 254
	Nancy Rodríguez, cantidad de pecados de ira: 224
	Michelle Rodríguez, cantidad de pecados de ira: 216
	Ivory Rodríguez, cantidad de pecados de ira: 193
	Avalynn Rodríguez, cantidad de pecados de ira: 190
	Katalina Rodríguez, cantidad de pecados de ira: 179
	Armani Rodríguez, cantidad de pecados de ira: 170
	Rowan Rodríguez, cantidad de pecados de ira: 163
	Lillian Rodríguez, cantidad de pecados de ira: 162
	Matilda Rodríguez, cantidad de pecados de ira: 160
	Baylee Garrido, cantidad de pecados de ira: 172
	Sadie Medina, cantidad de pecados de ira: 179
	Camilla Medina, cantidad de pecados de ira: 160
	Holly Martin, cantidad de pecados de ira: 219
	Camille Martin, cantidad de pecados de ira: 217
	Fallon León, cantidad de pecados de ira: 333
	Lyric León, cantidad de pecados de ira: 312
	Sky León, cantidad de pecados de ira: 310
	Jacqueline León, cantidad de pecados de ira: 252
	Bianca León, cantidad de pecados de ira: 216
	Sloane Rojas, cantidad de pecados de ira: 292
	Selena Rojas, cantidad de pecados de ira: 193
	Navy Medina, cantidad de pecados de ira: 174
	Isabel Cortes, cantidad de pecados de ira: 165
	Charleigh Santos, cantidad de pecados de ira: 213
	Kaitlyn Santos, cantidad de pecados de ira: 178
	Rivka Santos, cantidad de pecados de ira: 170
	Landry Parra, cantidad de pecados de ira: 264
	Lilian Parra, cantidad de pecados de ira: 261
	Keilani Parra, cantidad de pecados de ira: 259
	Emersyn Parra, cantidad de pecados de ira: 220
	Camryn Parra, cantidad de pecados de ira: 215
	Itzayana Parra, cantidad de pecados de ira: 196
	Galilea Parra, cantidad de pecados de ira: 187
	Rosalie Gómez, cantidad de pecados de ira: 203
	Mina Gómez, cantidad de pecados de ira: 184
	Angelica Calvo, cantidad de pecados de ira: 378
	Rylie Calvo, cantidad de pecados de ira: 350
	Joy Calvo, cantidad de pecados de ira: 295
	Carter Calvo, cantidad de pecados de ira: 279
	Jamie Calvo, cantidad de pecados de ira: 277
	Rosemary Calvo, cantidad de pecados de ira: 275
	Kailani Calvo, cantidad de pecados de ira: 266
	Amira Calvo, cantidad de pecados de ira: 235
	Kaliyah Calvo, cantidad de pecados de ira: 234
	Anne Iglesias, cantidad de pecados de ira: 280
	Valeria Iglesias, cantidad de pecados de ira: 250
	Zaniyah Iglesias, cantidad de pecados de ira: 233
	Bethany Iglesias, cantidad de pecados de ira: 230
	Indie Iglesias, cantidad de pecados de ira: 223
	Brynn Iglesias, cantidad de pecados de ira: 207
	Lillian Iglesias, cantidad de pecados de ira: 206
	Lexie Iglesias, cantidad de pecados de ira: 203
	Meghan Iglesias, cantidad de pecados de ira: 190
	Scarlette Sánchez, cantidad de pecados de ira: 203
	Dayana Castillo, cantidad de pecados de ira: 225
	Nia Méndez, cantidad de pecados de ira: 237
	Alana Méndez, cantidad de pecados de ira: 201
	Amara Santos, cantidad de pecados de ira: 303
	Blake Santos, cantidad de pecados de ira: 269
	Celine Santos, cantidad de pecados de ira: 235
	Nicole Santos, cantidad de pecados de ira: 203
	Iliana Santos, cantidad de pecados de ira: 187
	Meredith Santos, cantidad de pecados de ira: 174
	Juniper Gómez, cantidad de pecados de ira: 176
	Melissa Méndez, cantidad de pecados de ira: 311
	Maliyah Méndez, cantidad de pecados de ira: 202
	Emmie Méndez, cantidad de pecados de ira: 201
	Sydney Méndez, cantidad de pecados de ira: 201
	Helena Méndez, cantidad de pecados de ira: 194
	Juniper Méndez, cantidad de pecados de ira: 187
	Jemma Méndez, cantidad de pecados de ira: 175
	Daisy Garrido, cantidad de pecados de ira: 191
	Anaya Pérez, cantidad de pecados de ira: 206
	Andi Fernández, cantidad de pecados de ira: 194
	Alma Fernández, cantidad de pecados de ira: 171
	Kylie Gallardo, cantidad de pecados de ira: 172
	Julia Gómez, cantidad de pecados de ira: 166
	Esmeralda Rodríguez, cantidad de pecados de ira: 181
	Elliana García, cantidad de pecados de ira: 203
	Amirah Cano, cantidad de pecados de ira: 207
	Charlie Cano, cantidad de pecados de ira: 164
	Maria Ortiz, cantidad de pecados de ira: 177
	Wrenley Iglesias, cantidad de pecados de ira: 257
	Valentina Iglesias, cantidad de pecados de ira: 255
	Hazel Iglesias, cantidad de pecados de ira: 217
	Ivory Iglesias, cantidad de pecados de ira: 204
	Edith Prieto, cantidad de pecados de ira: 164
	Rivka Gallego, cantidad de pecados de ira: 167
	Madelyn Guerrero, cantidad de pecados de ira: 183
	Wrenley Prieto, cantidad de pecados de ira: 365
	Sabrina Prieto, cantidad de pecados de ira: 268
	Fernanda Prieto, cantidad de pecados de ira: 207
	Elle Prieto, cantidad de pecados de ira: 191
	Emilia Prieto, cantidad de pecados de ira: 170
	Amelia Iglesias, cantidad de pecados de ira: 179
	Ellen Garrido, cantidad de pecados de ira: 274
	Addilyn Garrido, cantidad de pecados de ira: 261
	Savanna Garrido, cantidad de pecados de ira: 244
	Camille Garrido, cantidad de pecados de ira: 230
	Nyla Garrido, cantidad de pecados de ira: 211
	Rosalee Garrido, cantidad de pecados de ira: 185
	Paisley Garrido, cantidad de pecados de ira: 185
	April Garrido, cantidad de pecados de ira: 184
	Callie Garrido, cantidad de pecados de ira: 179
	Kaitlyn Garrido, cantidad de pecados de ira: 161
	Reign Garrido, cantidad de pecados de ira: 160
	Teagan Márquez, cantidad de pecados de ira: 315
	Celia Márquez, cantidad de pecados de ira: 248
	Emelia Márquez, cantidad de pecados de ira: 241
	Adalynn Márquez, cantidad de pecados de ira: 223
	Azariah Márquez, cantidad de pecados de ira: 183
	Carmen Gallardo, cantidad de pecados de ira: 167
	Ayla Medina, cantidad de pecados de ira: 295
	Ellie Medina, cantidad de pecados de ira: 233
	Marley Medina, cantidad de pecados de ira: 161
	Kiana González, cantidad de pecados de ira: 183
	Mallory González, cantidad de pecados de ira: 179
	Myra Castillo, cantidad de pecados de ira: 363
	Xiomara Castillo, cantidad de pecados de ira: 266
	Catherine Cruz, cantidad de pecados de ira: 200
	Ophelia Cano, cantidad de pecados de ira: 226
	Carolina Cano, cantidad de pecados de ira: 195
	Freya Martínez, cantidad de pecados de ira: 249
	Arabella Bravo, cantidad de pecados de ira: 221
	Iliana Bravo, cantidad de pecados de ira: 185
	Rosie Sánchez, cantidad de pecados de ira: 216
	Mary Sánchez, cantidad de pecados de ira: 194
	Ila Sánchez, cantidad de pecados de ira: 181
	Alexandria López, cantidad de pecados de ira: 285
	Janiyah López, cantidad de pecados de ira: 250
	Iliana López, cantidad de pecados de ira: 196
	Erin Rojas, cantidad de pecados de ira: 275
	Freya Rojas, cantidad de pecados de ira: 242
	Rayna Rojas, cantidad de pecados de ira: 236
	Roselyn Rojas, cantidad de pecados de ira: 207
	Diana Rojas, cantidad de pecados de ira: 201
	Mercy Cruz, cantidad de pecados de ira: 180
	Ariah Cruz, cantidad de pecados de ira: 163
	Tessa Bravo, cantidad de pecados de ira: 249
	Elliot Bravo, cantidad de pecados de ira: 244
	Bella Bravo, cantidad de pecados de ira: 219
	Laura Bravo, cantidad de pecados de ira: 216
	Kaylie Bravo, cantidad de pecados de ira: 198
	Elliana Bravo, cantidad de pecados de ira: 169
	Danna Bravo, cantidad de pecados de ira: 167
	Baylee Pérez, cantidad de pecados de ira: 206
	Zora Pérez, cantidad de pecados de ira: 181
	Kenzie Martin, cantidad de pecados de ira: 234
	Ellis Parra, cantidad de pecados de ira: 245
	Ada Parra, cantidad de pecados de ira: 235
	Regina Marín, cantidad de pecados de ira: 216
	Kendra Marín, cantidad de pecados de ira: 178
	Rylan Ortiz, cantidad de pecados de ira: 284
	Kyla Ortiz, cantidad de pecados de ira: 245
	Ailani Ortiz, cantidad de pecados de ira: 238
	Samara Ortiz, cantidad de pecados de ira: 160
	Emma Prieto, cantidad de pecados de ira: 203
	Naya Prieto, cantidad de pecados de ira: 198
	Kelsey Prieto, cantidad de pecados de ira: 167
	Mila Prieto, cantidad de pecados de ira: 162
	Sylvia Martin, cantidad de pecados de ira: 248
	Gwen Martin, cantidad de pecados de ira: 200
	Remy Martin, cantidad de pecados de ira: 160
	Charleigh Iglesias, cantidad de pecados de ira: 456
	Aliza Iglesias, cantidad de pecados de ira: 316
	Amanda Iglesias, cantidad de pecados de ira: 310
	Lucille Iglesias, cantidad de pecados de ira: 229
	Emmeline Iglesias, cantidad de pecados de ira: 252
	Marilyn Iglesias, cantidad de pecados de ira: 240
	Esther Iglesias, cantidad de pecados de ira: 197
	Emmeline Iglesias, cantidad de pecados de ira: 195
	Sylvie Fernández, cantidad de pecados de ira: 190
	Evie Fernández, cantidad de pecados de ira: 173
	Kinslee Rojas, cantidad de pecados de ira: 292
	Aliyah Rojas, cantidad de pecados de ira: 197
	Juliet Rojas, cantidad de pecados de ira: 195
	Colette Rojas, cantidad de pecados de ira: 192
	Briella Rojas, cantidad de pecados de ira: 174
	Ariya Ortiz, cantidad de pecados de ira: 177
	Zaria Ortiz, cantidad de pecados de ira: 174
	Sloane Ortiz, cantidad de pecados de ira: 163
	Lyla Lozano, cantidad de pecados de ira: 252
	Lia Cruz, cantidad de pecados de ira: 274
	Kamryn Cruz, cantidad de pecados de ira: 219
	Haisley Cruz, cantidad de pecados de ira: 170
	Michelle Rodríguez, cantidad de pecados de ira: 231
	Valerie Rodríguez, cantidad de pecados de ira: 230
	Raelynn Rodríguez, cantidad de pecados de ira: 218
	Kennedi Rodríguez, cantidad de pecados de ira: 202
	Heaven Rodríguez, cantidad de pecados de ira: 186
	Hallie Cruz, cantidad de pecados de ira: 166
	Winnie Ortiz, cantidad de pecados de ira: 185
	Maya Ortiz, cantidad de pecados de ira: 163
	Kennedy García, cantidad de pecados de ira: 169
	Anne Lozano, cantidad de pecados de ira: 192
	Amora Núñez, cantidad de pecados de ira: 163
	Jimena Soler, cantidad de pecados de ira: 171
	Samantha Gallardo, cantidad de pecados de ira: 165
	Abigail Sánchez, cantidad de pecados de ira: 169
	Samara Sánchez, cantidad de pecados de ira: 161
	Naomi Medina, cantidad de pecados de ira: 282
	Cali Medina, cantidad de pecados de ira: 161
	Janiyah León, cantidad de pecados de ira: 217
	Edith Parra, cantidad de pecados de ira: 323
